date,Country/Region,Province/State,Confirmed,Deaths,Recovered,Latitude,Longitude,Active
2020-05-03,US,Pennsylvania,51225,2720,0,40.5908,-77.2098,48505
2020-05-03,US,Rhode Island,9477,320,565,41.6809,-71.5118,8592
2020-05-03,US,South Carolina,6626,275,3622,33.8569,-80.945,2729
2020-05-03,US,South Dakota,2631,21,1799,44.2998,-99.4388,811
2020-05-03,US,Tennessee,13177,210,5814,35.7478,-86.6923,7153
2020-05-03,US,Texas,31998,878,15544,31.0545,-97.5635,15576
2020-05-03,US,Utah,5175,50,2238,40.15,-111.8624,2887
2020-05-03,US,Vermont,897,53,0,44.0459,-72.7107,844
2020-05-03,US,Virginia,18672,660,2497,37.7693,-78.17,15515
2020-05-03,US,Washington,15185,834,0,47.4009,-121.4905,14351
2020-05-03,US,West Virginia,1195,48,611,38.4912,-80.9545,536
2020-05-03,US,Wisconsin,7964,339,3723,44.2685,-89.6165,3902
2020-05-03,US,Wyoming,586,7,391,42.756,-107.3025,188
2020-05-04,US,Alabama,8112,298,0,32.3182,-86.9023,7814
2020-05-04,US,Alaska,370,9,263,61.3707,-152.4044,98
2020-05-04,US,Arizona,8924,362,1632,33.7298,-111.4312,6930
2020-05-04,US,Arkansas,3491,80,2016,34.9697,-92.3731,1395
2020-05-04,US,California,55884,2278,0,36.1162,-119.6816,53606
2020-05-04,US,Colorado,16918,851,2650,39.0598,-105.3111,13417
2020-05-04,US,Connecticut,29973,2556,4346,41.5978,-72.7554,23071
2020-05-04,US,Delaware,5288,182,1716,39.3185,-75.5071,3390
2020-05-04,US,District of Columbia,5170,258,666,38.8974,-77.0268,4246
2020-05-04,US,Florida,36897,1399,0,27.7663,-81.6868,35498
2020-05-04,US,Georgia,29451,1246,0,33.0406,-83.6431,28205
2020-05-04,US,Hawaii,621,17,544,21.0943,-157.4983,60
2020-05-04,US,Idaho,2106,64,1267,44.2405,-114.4788,775
2020-05-04,US,Illinois,63777,2659,0,40.3495,-88.9861,61118
2020-05-04,US,Indiana,20507,1151,0,39.8494,-86.2583,19356
2020-05-04,US,Iowa,9703,188,3486,42.0115,-93.2105,6029
2020-05-04,US,Kansas,5383,156,291,38.5266,-96.7265,4936
2020-05-04,US,Kentucky,5245,261,1892,37.6681,-84.6701,3092
2020-05-04,US,Louisiana,29673,2064,20316,31.1695,-91.8678,7293
2020-05-04,US,Maine,1205,57,720,44.6939,-69.3819,428
2020-05-04,US,Maryland,26408,1317,1695,39.0639,-76.8021,23396
2020-05-04,US,Massachusetts,69087,4090,0,42.2302,-71.5301,64997
2020-05-04,US,Michigan,43990,4139,15659,43.3266,-84.5361,24192
2020-05-04,US,Minnesota,7234,427,4212,45.6945,-93.9002,2595
2020-05-04,US,Mississippi,7877,310,4421,32.7416,-89.6787,3146
2020-05-04,US,Missouri,8946,386,0,38.4561,-92.2884,8560
2020-05-04,US,Montana,457,16,404,46.9219,-110.4544,37
2020-05-04,US,Nebraska,6037,78,0,41.1254,-98.2681,5959
2020-05-04,US,Nevada,5630,265,185,38.3135,-117.0554,5180
2020-05-04,US,New Hampshire,2588,86,1017,43.4525,-71.5639,1485
2020-05-04,US,New Jersey,128269,7910,15642,40.2989,-74.521,104717
2020-05-04,US,New Mexico,4031,156,832,34.8405,-106.2485,3043
2020-05-04,US,New York,318953,24999,58950,42.1657,-74.9481,235004
2020-05-04,US,North Carolina,11971,442,0,35.6301,-79.8064,11529
2020-05-04,US,North Dakota,1225,25,540,47.5289,-99.784,660
2020-05-04,US,Ohio,20474,1057,0,40.3888,-82.7649,19417
2020-05-04,US,Oklahoma,4044,238,2682,35.5653,-96.9289,1124
2020-05-04,US,Oregon,2759,109,860,44.572,-122.0709,1790
2020-05-04,US,Pennsylvania,52816,2838,0,40.5908,-77.2098,49978
2020-05-04,US,Rhode Island,9652,341,601,41.6809,-71.5118,8710
2020-05-04,US,South Carolina,6757,283,3622,33.8569,-80.945,2852
2020-05-04,US,South Dakota,2668,21,1830,44.2998,-99.4388,817
2020-05-04,US,Tennessee,13571,219,6081,35.7478,-86.6923,7271
2020-05-04,US,Texas,32783,901,16090,31.0545,-97.5635,15792
2020-05-04,US,Utah,5317,50,2342,40.15,-111.8624,2925
2020-05-04,US,Vermont,902,52,0,44.0459,-72.7107,850
2020-05-04,US,Virginia,19493,684,2547,37.7693,-78.17,16262
2020-05-04,US,Washington,15462,841,0,47.4009,-121.4905,14621
2020-05-04,US,West Virginia,1224,48,611,38.4912,-80.9545,565
2020-05-04,US,Wisconsin,8236,340,3973,44.2685,-89.6165,3923
2020-05-04,US,Wyoming,596,7,391,42.756,-107.3025,198
2020-05-05,US,Alabama,8437,315,0,32.3182,-86.9023,8122
2020-05-05,US,Alaska,371,9,277,61.3707,-152.4044,85
2020-05-05,US,Arizona,9305,395,1671,33.7298,-111.4312,7239
2020-05-05,US,Arkansas,3525,83,2041,34.9697,-92.3731,1401
2020-05-05,US,California,58456,2381,0,36.1162,-119.6816,56075
2020-05-05,US,Colorado,17367,903,2743,39.0598,-105.3111,13721
2020-05-05,US,Connecticut,30621,2633,4346,41.5978,-72.7554,23642
2020-05-05,US,Delaware,5371,187,1847,39.3185,-75.5071,3337
2020-05-05,US,District of Columbia,5322,264,667,38.8974,-77.0268,4391
2020-05-05,US,Florida,37439,1471,0,27.7663,-81.6868,35968
2020-05-05,US,Georgia,29998,1299,0,33.0406,-83.6431,28699
2020-05-05,US,Hawaii,625,17,548,21.0943,-157.4983,60
2020-05-05,US,Idaho,2127,65,1358,44.2405,-114.4788,704
2020-05-05,US,Illinois,65889,2834,0,40.3495,-88.9861,63055
2020-05-05,US,Indiana,21033,1211,0,39.8494,-86.2583,19822
2020-05-05,US,Iowa,10111,207,3572,42.0115,-93.2105,6332
2020-05-05,US,Kansas,5648,161,296,38.5266,-96.7265,5191
2020-05-05,US,Kentucky,5822,275,1892,37.6681,-84.6701,3655
2020-05-05,US,Louisiana,29996,2115,20316,31.1695,-91.8678,7565
2020-05-05,US,Maine,1226,61,741,44.6939,-69.3819,424
2020-05-05,US,Maryland,27117,1390,1810,39.0639,-76.8021,23917
2020-05-05,US,Massachusetts,70271,4212,0,42.2302,-71.5301,66059
2020-05-05,US,Michigan,44451,4183,15659,43.3266,-84.5361,24609
2020-05-05,US,Minnesota,7851,455,4614,45.6945,-93.9002,2782
2020-05-05,US,Mississippi,8207,342,4421,32.7416,-89.6787,3444
2020-05-05,US,Missouri,9121,409,0,38.4561,-92.2884,8712
2020-05-05,US,Montana,456,16,410,46.9219,-110.4544,30
2020-05-05,US,Nebraska,6373,78,0,41.1254,-98.2681,6295
2020-05-05,US,Nevada,5660,270,200,38.3135,-117.0554,5190
2020-05-05,US,New Hampshire,2636,92,1019,43.4525,-71.5639,1525
2020-05-05,US,New Jersey,130593,8244,15642,40.2989,-74.521,106707
2020-05-05,US,New Mexico,4138,162,842,34.8405,-106.2485,3134
2020-05-05,US,New York,321192,25124,58950,42.1657,-74.9481,237118
2020-05-05,US,North Carolina,12510,472,0,35.6301,-79.8064,12038
2020-05-05,US,North Dakota,1266,25,559,47.5289,-99.784,682
2020-05-05,US,Ohio,20969,1135,0,40.3888,-82.7649,19834
2020-05-05,US,Oklahoma,4127,247,2830,35.5653,-96.9289,1050
2020-05-05,US,Oregon,2839,113,860,44.572,-122.0709,1866
2020-05-05,US,Pennsylvania,53864,3179,0,40.5908,-77.2098,50685
2020-05-05,US,Rhode Island,9933,355,639,41.6809,-71.5118,8939
2020-05-05,US,South Carolina,6841,296,3622,33.8569,-80.945,2923
2020-05-05,US,South Dakota,2721,24,1895,44.2998,-99.4388,802
2020-05-05,US,Tennessee,13690,226,6356,35.7478,-86.6923,7108
2020-05-05,US,Texas,33912,925,16791,31.0545,-97.5635,16196
2020-05-05,US,Utah,5449,56,2387,40.15,-111.8624,3006
2020-05-05,US,Vermont,907,52,0,44.0459,-72.7107,855
2020-05-05,US,Virginia,20257,713,2617,37.7693,-78.17,16927
2020-05-05,US,Washington,15594,862,0,47.4009,-121.4905,14732
2020-05-05,US,West Virginia,1246,48,630,38.4912,-80.9545,568
2020-05-05,US,Wisconsin,8566,353,4131,44.2685,-89.6165,4082
2020-05-05,US,Wyoming,604,7,405,42.756,-107.3025,192
2020-05-06,US,Alabama,8691,343,0,32.3182,-86.9023,8348
2020-05-06,US,Alaska,372,10,284,61.3707,-152.4044,78
2020-05-06,US,Arizona,9707,426,1693,33.7298,-111.4312,7588
2020-05-06,US,Arkansas,3611,87,2109,34.9697,-92.3731,1415
2020-05-06,US,California,60616,2464,0,36.1162,-119.6816,58152
2020-05-06,US,Colorado,17832,919,2801,39.0598,-105.3111,14112
2020-05-06,US,Connecticut,30995,2718,4346,41.5978,-72.7554,23931
2020-05-06,US,Delaware,5778,193,2008,39.3185,-75.5071,3577
2020-05-06,US,District of Columbia,5461,277,808,38.8974,-77.0268,4376
2020-05-06,US,Florida,38002,1539,0,27.7663,-81.6868,36463
2020-05-06,US,Georgia,30743,1327,0,33.0406,-83.6431,29416
2020-05-06,US,Hawaii,626,17,551,21.0943,-157.4983,58
2020-05-06,US,Idaho,2158,66,1379,44.2405,-114.4788,713
2020-05-06,US,Illinois,68232,2974,0,40.3495,-88.9861,65258
2020-05-06,US,Indiana,21870,1377,0,39.8494,-86.2583,20493
2020-05-06,US,Iowa,10404,219,3803,42.0115,-93.2105,6382
2020-05-06,US,Kansas,5993,164,318,38.5266,-96.7265,5511
2020-05-06,US,Kentucky,5934,283,2058,37.6681,-84.6701,3593
2020-05-06,US,Louisiana,30399,2167,20316,31.1695,-91.8678,7916
2020-05-06,US,Maine,1254,62,766,44.6939,-69.3819,426
2020-05-06,US,Maryland,28163,1437,1903,39.0639,-76.8021,24823
2020-05-06,US,Massachusetts,72025,4420,0,42.2302,-71.5301,67605
2020-05-06,US,Michigan,45179,4256,15659,43.3266,-84.5361,25264
2020-05-06,US,Minnesota,8579,485,5005,45.6945,-93.9002,3089
2020-05-06,US,Mississippi,8424,374,4421,32.7416,-89.6787,3629
2020-05-06,US,Missouri,9323,428,0,38.4561,-92.2884,8895
2020-05-06,US,Montana,456,16,417,46.9219,-110.4544,23
2020-05-06,US,Nebraska,6689,78,0,41.1254,-98.2681,6611
2020-05-06,US,Nevada,5741,289,203,38.3135,-117.0554,5249
2020-05-06,US,New Hampshire,2741,92,1105,43.4525,-71.5639,1544
2020-05-06,US,New Jersey,131890,8549,15642,40.2989,-74.521,107699
2020-05-06,US,New Mexico,4291,169,964,34.8405,-106.2485,3158
2020-05-06,US,New York,323978,25623,54597,42.1657,-74.9481,243758
2020-05-06,US,North Carolina,13053,492,0,35.6301,-79.8064,12561
2020-05-06,US,North Dakota,1323,31,582,47.5289,-99.784,710
2020-05-06,US,Ohio,21576,1225,0,40.3888,-82.7649,20351
2020-05-06,US,Oklahoma,4202,253,2909,35.5653,-96.9289,1040
2020-05-06,US,Oregon,2916,115,1125,44.572,-122.0709,1676
2020-05-06,US,Pennsylvania,54800,3345,0,40.5908,-77.2098,51455
2020-05-06,US,Rhode Island,10205,370,665,41.6809,-71.5118,9170
2020-05-06,US,South Carolina,6936,305,3816,33.8569,-80.945,2815
2020-05-06,US,South Dakota,2780,29,1977,44.2998,-99.4388,774
2020-05-06,US,Tennessee,13938,239,6564,35.7478,-86.6923,7135
2020-05-06,US,Texas,34928,954,17622,31.0545,-97.5635,16352
2020-05-06,US,Utah,5595,58,2509,40.15,-111.8624,3028
2020-05-06,US,Vermont,908,52,706,44.0459,-72.7107,150
2020-05-06,US,Virginia,20257,713,2617,37.7693,-78.17,16927
2020-05-06,US,Washington,15905,870,0,47.4009,-121.4905,15035
2020-05-06,US,West Virginia,1242,50,716,38.4912,-80.9545,476
2020-05-06,US,Wisconsin,8901,362,4348,44.2685,-89.6165,4191
2020-05-06,US,Wyoming,631,7,409,42.756,-107.3025,215
2020-05-07,US,Alabama,9046,369,0,32.3182,-86.9023,8677
2020-05-07,US,Alaska,374,10,291,61.3707,-152.4044,73
2020-05-07,US,Arizona,9945,450,1722,33.7298,-111.4312,7773
2020-05-07,US,Arkansas,3703,87,2123,34.9697,-92.3731,1493
2020-05-07,US,California,62148,2535,0,36.1162,-119.6816,59613
2020-05-07,US,Colorado,18370,944,2869,39.0598,-105.3111,14557
2020-05-07,US,Connecticut,31784,2797,5413,41.5978,-72.7554,23574
2020-05-07,US,Delaware,5939,202,2110,39.3185,-75.5071,3627
2020-05-07,US,District of Columbia,5654,285,825,38.8974,-77.0268,4544
2020-05-07,US,Florida,38828,1600,0,27.7663,-81.6868,37228
2020-05-07,US,Georgia,31618,1355,0,33.0406,-83.6431,30263
2020-05-07,US,Hawaii,629,17,558,21.0943,-157.4983,54
2020-05-07,US,Idaho,2178,67,1399,44.2405,-114.4788,712
2020-05-07,US,Illinois,70871,3111,0,40.3495,-88.9861,67760
2020-05-07,US,Indiana,22503,1414,0,39.8494,-86.2583,21089
2020-05-07,US,Iowa,11059,231,4266,42.0115,-93.2105,6562
2020-05-07,US,Kansas,6332,165,323,38.5266,-96.7265,5844
2020-05-07,US,Kentucky,6129,294,2125,37.6681,-84.6701,3710
2020-05-07,US,Louisiana,30652,2208,20316,31.1695,-91.8678,8128
2020-05-07,US,Maine,1330,62,787,44.6939,-69.3819,481
2020-05-07,US,Maryland,29374,1503,2029,39.0639,-76.8021,25842
2020-05-07,US,Massachusetts,73721,4552,0,42.2302,-71.5301,69169
2020-05-07,US,Michigan,45745,4345,15659,43.3266,-84.5361,25741
2020-05-07,US,Minnesota,9365,508,5308,45.6945,-93.9002,3549
2020-05-07,US,Mississippi,8686,396,4421,32.7416,-89.6787,3869
2020-05-07,US,Missouri,9581,449,0,38.4561,-92.2884,9132
2020-05-07,US,Montana,456,16,417,46.9219,-110.4544,23
2020-05-07,US,Nebraska,7334,91,0,41.1254,-98.2681,7243
2020-05-07,US,Nevada,5855,297,205,38.3135,-117.0554,5353
2020-05-07,US,New Hampshire,2843,114,1110,43.4525,-71.5639,1619
2020-05-07,US,New Jersey,133991,8807,15642,40.2989,-74.521,109542
2020-05-07,US,New Mexico,4493,172,1073,34.8405,-106.2485,3248
2020-05-07,US,New York,327469,26144,55547,42.1657,-74.9481,245778
2020-05-07,US,North Carolina,13540,513,0,35.6301,-79.8064,13027
2020-05-07,US,North Dakota,1371,31,601,47.5289,-99.784,739
2020-05-07,US,Ohio,22131,1271,0,40.3888,-82.7649,20860
2020-05-07,US,Oklahoma,4330,260,2985,35.5653,-96.9289,1085
2020-05-07,US,Oregon,2989,121,1125,44.572,-122.0709,1743
2020-05-07,US,Pennsylvania,55956,3589,0,40.5908,-77.2098,52367
2020-05-07,US,Rhode Island,10530,388,696,41.6809,-71.5118,9446
2020-05-07,US,South Carolina,7142,316,3816,33.8569,-80.945,3010
2020-05-07,US,South Dakota,2906,31,2028,44.2998,-99.4388,847
2020-05-07,US,Tennessee,14096,238,6783,35.7478,-86.6923,7075
2020-05-07,US,Texas,36036,985,18440,31.0545,-97.5635,16611
2020-05-07,US,Utah,5724,61,2640,40.15,-111.8624,3023
2020-05-07,US,Vermont,916,53,718,44.0459,-72.7107,145
2020-05-07,US,Virginia,21570,769,2825,37.7693,-78.17,17976
2020-05-07,US,Washington,16231,891,0,47.4009,-121.4905,15340
2020-05-07,US,West Virginia,1287,51,716,38.4912,-80.9545,520
2020-05-07,US,Wisconsin,9215,374,4520,44.2685,-89.6165,4321
2020-05-07,US,Wyoming,635,7,416,42.756,-107.3025,212
2020-05-08,US,Alabama,9385,383,0,32.3182,-86.9023,9002
2020-05-08,US,Alaska,377,10,305,61.3707,-152.4044,62
2020-05-08,US,Arizona,10526,517,1747,33.7298,-111.4312,8262
2020-05-08,US,Arkansas,3747,88,2159,34.9697,-92.3731,1500
2020-05-08,US,California,63779,2613,0,36.1162,-119.6816,61166
2020-05-08,US,Colorado,18827,960,2869,39.0598,-105.3111,14998
2020-05-08,US,Connecticut,32411,2874,5413,41.5978,-72.7554,24124
2020-05-08,US,Delaware,6111,213,2288,39.3185,-75.5071,3610
2020-05-08,US,District of Columbia,5899,304,825,38.8974,-77.0268,4770
2020-05-08,US,Florida,39199,1669,0,27.7663,-81.6868,37530
2020-05-08,US,Georgia,32181,1400,0,33.0406,-83.6431,30781
2020-05-08,US,Hawaii,629,17,565,21.0943,-157.4983,47
2020-05-08,US,Idaho,2178,67,1420,44.2405,-114.4788,691
2020-05-08,US,Illinois,73760,3241,0,40.3495,-88.9861,70519
2020-05-08,US,Indiana,23146,1447,0,39.8494,-86.2583,21699
2020-05-08,US,Iowa,11457,243,4685,42.0115,-93.2105,6529
2020-05-08,US,Kansas,6667,168,332,38.5266,-96.7265,6167
2020-05-08,US,Kentucky,6288,298,2177,37.6681,-84.6701,3813
2020-05-08,US,Louisiana,30855,2227,20316,31.1695,-91.8678,8312
2020-05-08,US,Maine,1374,63,836,44.6939,-69.3819,475
2020-05-08,US,Maryland,30485,1560,2041,39.0639,-76.8021,26884
2020-05-08,US,Massachusetts,75333,4702,0,42.2302,-71.5301,70631
2020-05-08,US,Michigan,46386,4399,15659,43.3266,-84.5361,26328
2020-05-08,US,Minnesota,10088,534,5697,45.6945,-93.9002,3857
2020-05-08,US,Mississippi,9090,409,4421,32.7416,-89.6787,4260
2020-05-08,US,Missouri,9733,483,0,38.4561,-92.2884,9250
2020-05-08,US,Montana,458,16,420,46.9219,-110.4544,22
2020-05-08,US,Nebraska,7818,90,0,41.1254,-98.2681,7728
2020-05-08,US,Nevada,5920,294,205,38.3135,-117.0554,5421
2020-05-08,US,New Hampshire,2947,121,1165,43.4525,-71.5639,1661
2020-05-08,US,New Jersey,135840,8960,15642,40.2989,-74.521,111238
2020-05-08,US,New Mexico,4673,181,1125,34.8405,-106.2485,3367
2020-05-08,US,New York,330407,26243,56378,42.1657,-74.9481,247786
2020-05-08,US,North Carolina,14006,530,0,35.6301,-79.8064,13476
2020-05-08,US,North Dakota,1425,33,714,47.5289,-99.784,678
2020-05-08,US,Ohio,23016,1306,0,40.3888,-82.7649,21710
2020-05-08,US,Oklahoma,4424,266,3064,35.5653,-96.9289,1094
2020-05-08,US,Oregon,3068,124,1125,44.572,-122.0709,1819
2020-05-08,US,Pennsylvania,57371,3715,0,40.5908,-77.2098,53656
2020-05-08,US,Rhode Island,10779,399,730,41.6809,-71.5118,9650
2020-05-08,US,South Carolina,7367,320,3816,33.8569,-80.945,3231
2020-05-08,US,South Dakota,3145,31,2069,44.2998,-99.4388,1045
2020-05-08,US,Tennessee,14441,242,7011,35.7478,-86.6923,7188
2020-05-08,US,Texas,37246,1025,19197,31.0545,-97.5635,17024
2020-05-08,US,Utah,5919,61,2769,40.15,-111.8624,3089
2020-05-08,US,Vermont,919,53,737,44.0459,-72.7107,129
2020-05-08,US,Virginia,22342,812,2997,37.7693,-78.17,18533
2020-05-08,US,Washington,16388,905,0,47.4009,-121.4905,15483
2020-05-08,US,West Virginia,1323,52,761,38.4912,-80.9545,510
2020-05-08,US,Wisconsin,9590,384,4694,44.2685,-89.6165,4512
2020-05-08,US,Wyoming,644,7,428,42.756,-107.3025,209
2020-05-09,US,Alabama,9668,390,0,32.3182,-86.9023,9278
2020-05-09,US,Alaska,378,10,318,61.3707,-152.4044,50
2020-05-09,US,Arizona,10960,532,2684,33.7298,-111.4312,7744
2020-05-09,US,Arkansas,3747,88,2968,34.9697,-92.3731,691
2020-05-09,US,California,66558,2687,0,36.1162,-119.6816,63871
2020-05-09,US,Colorado,19375,967,2974,39.0598,-105.3111,15434
2020-05-09,US,Connecticut,32984,2932,5413,41.5978,-72.7554,24639
2020-05-09,US,Delaware,6277,221,2450,39.3185,-75.5071,3606
2020-05-09,US,District of Columbia,6102,311,879,38.8974,-77.0268,4912
2020-05-09,US,Florida,40001,1715,0,27.7663,-81.6868,38286
2020-05-09,US,Georgia,32588,1403,0,33.0406,-83.6431,31185
2020-05-09,US,Hawaii,631,17,566,21.0943,-157.4983,48
2020-05-09,US,Idaho,2205,67,1442,44.2405,-114.4788,696
2020-05-09,US,Illinois,76085,3349,0,40.3495,-88.9861,72736
2020-05-09,US,Indiana,23732,1490,0,39.8494,-86.2583,22242
2020-05-09,US,Iowa,11671,252,5011,42.0115,-93.2105,6408
2020-05-09,US,Kansas,6829,174,350,38.5266,-96.7265,6305
2020-05-09,US,Kentucky,6440,304,2266,37.6681,-84.6701,3870
2020-05-09,US,Louisiana,31417,2267,20316,31.1695,-91.8678,8834
2020-05-09,US,Maine,1408,64,857,44.6939,-69.3819,487
2020-05-09,US,Maryland,31534,1614,2159,39.0639,-76.8021,27761
2020-05-09,US,Massachusetts,76743,4840,0,42.2302,-71.5301,71903
2020-05-09,US,Michigan,46815,4530,22686,43.3266,-84.5361,19599
2020-05-09,US,Minnesota,10790,558,6322,45.6945,-93.9002,3910
2020-05-09,US,Mississippi,9378,421,4421,32.7416,-89.6787,4536
2020-05-09,US,Missouri,9911,494,0,38.4561,-92.2884,9417
2020-05-09,US,Montana,458,16,422,46.9219,-110.4544,20
2020-05-09,US,Nebraska,8093,90,0,41.1254,-98.2681,8003
2020-05-09,US,Nevada,6171,313,205,38.3135,-117.0554,5653
2020-05-09,US,New Hampshire,3011,131,1210,43.4525,-71.5639,1670
2020-05-09,US,New Jersey,137397,9116,15642,40.2989,-74.521,112639
2020-05-09,US,New Mexico,4778,191,1189,34.8405,-106.2485,3398
2020-05-09,US,New York,333122,26612,57180,42.1657,-74.9481,249330
2020-05-09,US,North Carolina,14478,551,0,35.6301,-79.8064,13927
2020-05-09,US,North Dakota,1464,35,762,47.5289,-99.784,667
2020-05-09,US,Ohio,23697,1331,0,40.3888,-82.7649,22366
2020-05-09,US,Oklahoma,4490,270,3154,35.5653,-96.9289,1066
2020-05-09,US,Oregon,3160,127,1125,44.572,-122.0709,1908
2020-05-09,US,Pennsylvania,58560,3779,0,40.5908,-77.2098,54781
2020-05-09,US,Rhode Island,10989,418,772,41.6809,-71.5118,9799
2020-05-09,US,South Carolina,7531,330,4120,33.8569,-80.945,3081
2020-05-09,US,South Dakota,3393,34,2125,44.2998,-99.4388,1234
2020-05-09,US,Tennessee,14768,242,7369,35.7478,-86.6923,7157
2020-05-09,US,Texas,38394,1066,20141,31.0545,-97.5635,17187
2020-05-09,US,Utah,6103,66,2901,40.15,-111.8624,3136
2020-05-09,US,Vermont,921,53,744,44.0459,-72.7107,124
2020-05-09,US,Virginia,23196,827,3124,37.7693,-78.17,19245
2020-05-09,US,Washington,16674,921,0,47.4009,-121.4905,15753
2020-05-09,US,West Virginia,1323,52,761,38.4912,-80.9545,510
2020-05-09,US,Wisconsin,9939,398,4875,44.2685,-89.6165,4666
2020-05-09,US,Wyoming,653,7,438,42.756,-107.3025,208
2020-05-10,US,Alabama,9889,393,0,32.3182,-86.9023,9496
2020-05-10,US,Alaska,379,10,324,61.3707,-152.4044,45
2020-05-10,US,Arizona,11119,536,2775,33.7298,-111.4312,7808
2020-05-10,US,Arkansas,4012,91,2968,34.9697,-92.3731,953
2020-05-10,US,California,67600,2716,0,36.1162,-119.6816,64884
2020-05-10,US,Colorado,19703,971,3023,39.0598,-105.3111,15709
2020-05-10,US,Connecticut,33554,2967,5413,41.5978,-72.7554,25174
2020-05-10,US,Delaware,6277,221,2537,39.3185,-75.5071,3519
2020-05-10,US,District of Columbia,6272,323,880,38.8974,-77.0268,5069
2020-05-10,US,Florida,40596,1721,0,27.7663,-81.6868,38875
2020-05-10,US,Georgia,33580,1406,0,33.0406,-83.6431,32174
2020-05-10,US,Hawaii,632,17,551,21.0943,-157.4983,64
2020-05-10,US,Idaho,2230,67,1473,44.2405,-114.4788,690
2020-05-10,US,Illinois,77741,3406,0,40.3495,-88.9861,74335
2020-05-10,US,Indiana,24126,1508,0,39.8494,-86.2583,22618
2020-05-10,US,Iowa,11959,265,5154,42.0115,-93.2105,6540
2020-05-10,US,Kansas,6951,174,371,38.5266,-96.7265,6406
2020-05-10,US,Kentucky,6440,304,2308,37.6681,-84.6701,3828
2020-05-10,US,Louisiana,31600,2286,20316,31.1695,-91.8678,8998
2020-05-10,US,Maine,1436,64,861,44.6939,-69.3819,511
2020-05-10,US,Maryland,32587,1644,2293,39.0639,-76.8021,28650
2020-05-10,US,Massachusetts,77793,4979,0,42.2302,-71.5301,72814
2020-05-10,US,Michigan,47182,4555,22686,43.3266,-84.5361,19941
2020-05-10,US,Minnesota,11271,578,6882,45.6945,-93.9002,3811
2020-05-10,US,Mississippi,9501,430,4421,32.7416,-89.6787,4650
2020-05-10,US,Missouri,10068,503,0,38.4561,-92.2884,9565
2020-05-10,US,Montana,458,16,422,46.9219,-110.4544,20
2020-05-10,US,Nebraska,8171,90,0,41.1254,-98.2681,8081
2020-05-10,US,Nevada,6120,310,182,38.3135,-117.0554,5628
2020-05-10,US,New Hampshire,3071,133,1228,43.4525,-71.5639,1710
2020-05-10,US,New Jersey,138754,9256,15642,40.2989,-74.521,113856
2020-05-10,US,New Mexico,4863,200,1268,34.8405,-106.2485,3395
2020-05-10,US,New York,335395,26641,58006,42.1657,-74.9481,250748
2020-05-10,US,North Carolina,14938,564,0,35.6301,-79.8064,14374
2020-05-10,US,North Dakota,1491,35,792,47.5289,-99.784,664
2020-05-10,US,Ohio,24081,1341,0,40.3888,-82.7649,22740
2020-05-10,US,Oklahoma,4589,272,3204,35.5653,-96.9289,1113
2020-05-10,US,Oregon,3228,127,1125,44.572,-122.0709,1976
2020-05-10,US,Pennsylvania,59939,3806,0,40.5908,-77.2098,56133
2020-05-10,US,Rhode Island,11274,422,809,41.6809,-71.5118,10043
2020-05-10,US,South Carolina,7653,331,4120,33.8569,-80.945,3202
2020-05-10,US,South Dakota,3517,34,2147,44.2998,-99.4388,1336
2020-05-10,US,Tennessee,14985,243,7528,35.7478,-86.6923,7214
2020-05-10,US,Texas,39258,1094,21022,31.0545,-97.5635,17142
2020-05-10,US,Utah,6251,67,3033,40.15,-111.8624,3151
2020-05-10,US,Vermont,927,53,777,44.0459,-72.7107,97
2020-05-10,US,Virginia,24081,839,3201,37.7693,-78.17,20041
2020-05-10,US,Washington,16891,931,0,47.4009,-121.4905,15960
2020-05-10,US,West Virginia,1360,54,775,38.4912,-80.9545,531
2020-05-10,US,Wisconsin,10219,400,5014,44.2685,-89.6165,4805
2020-05-10,US,Wyoming,662,7,443,42.756,-107.3025,212
