date,key,Confirmed,Deaths,Recovered,Active,Latitude,Longitude,share_of_last_week,percentage
2020-04-19,Arkansas,1781,39,721,1021,34.9697,-92.3731,-57.776530039303765,-57.8
2020-04-19,California,31431,1177,0,30254,36.1162,-119.6816,-31.573923833158346,-31.6
2020-04-19,Colorado,9730,420,0,9310,39.0598,-105.3111,-25.960945529290854,-26.0
2020-04-19,Connecticut,17962,1127,0,16835,41.5978,-72.7554,-33.25910254982741,-33.3
2020-04-19,Delaware,2538,67,466,2005,39.3185,-75.5071,-35.61859732072498,-35.6
2020-04-19,Diamond Princess,49,0,0,49,,,0.0,0.0
2020-04-19,District of Columbia,2793,96,622,2075,38.8974,-77.0268,-26.31578947368421,-26.3
2020-04-19,Florida,26314,774,0,25540,27.7663,-81.6868,-16.033290263737936,-16.0
2020-04-19,Georgia,18301,687,0,17614,33.0406,-83.6431,-22.894923774657123,-22.9
2020-04-19,Grand Princess,103,0,0,103,,,0.0,0.0
2020-04-19,Guam,136,5,112,19,13.4443,144.7937,-3.676470588235294,-3.7
2020-04-19,Hawaii,580,10,410,160,21.0943,-157.4983,-3.6206896551724137,-3.6
2020-04-19,Idaho,1668,44,520,1104,44.2405,-114.4788,-12.11031175059952,-12.1
2020-04-19,Illinois,30357,1290,0,29067,40.3495,-88.9861,-30.638732417564317,-30.6
2020-04-19,Indiana,11211,562,0,10649,39.8494,-86.2583,-22.031932923022033,-22.0
2020-04-19,Iowa,2902,75,1171,1656,42.0115,-93.2105,-53.170227429359066,-53.2
2020-04-19,Kansas,1905,93,0,1812,38.5266,-96.7265,-55.32808398950131,-55.3
2020-04-19,Kentucky,2960,146,1174,1640,37.6681,-84.6701,-27.66891891891892,-27.7
2020-04-19,Louisiana,23928,1296,0,22632,31.1695,-91.8678,-9.244399866265463,-9.2
2020-04-19,Maine,867,34,393,440,44.6939,-69.3819,-11.303344867358708,-11.3
2020-04-19,Maryland,12847,461,914,11472,39.0639,-76.8021,-29.33758854207208,-29.3
2020-04-19,Massachusetts,38077,1706,0,36371,42.2302,-71.5301,-33.857709378364895,-33.9
2020-04-19,Michigan,31424,2391,3237,25796,43.3266,-84.5361,-16.60196028513238,-16.6
2020-04-19,Minnesota,2356,134,1160,1062,45.6945,-93.9002,-35.18675721561969,-35.2
2020-04-19,Mississippi,4274,159,0,4115,32.7416,-89.6787,-27.1408516612073,-27.1
2020-04-19,Missouri,5743,199,0,5544,38.4561,-92.2884,-18.1960647745081,-18.2
2020-04-19,Montana,433,10,243,180,46.9219,-110.4544,-2.540415704387991,-2.5
2020-04-19,Nebraska,1474,28,0,1446,41.1254,-98.2681,-64.4504748982361,-64.5
2020-04-19,Nevada,3728,158,0,3570,38.3135,-117.0554,-17.972103004291846,-18.0
2020-04-19,New Hampshire,1390,38,513,839,43.4525,-71.5639,-23.741007194244606,-23.7
2020-04-19,New Jersey,85301,4362,0,80939,40.2989,-74.521,-19.806332868313383,-19.8
2020-04-19,New Mexico,1845,55,465,1325,34.8405,-106.2485,-36.639566395663955,-36.6
2020-04-19,New York,247815,18298,23887,205630,42.1657,-74.9481,-9.593850251195448,-9.6
2020-04-19,North Carolina,6601,200,0,6401,35.6301,-79.8064,-25.587032267838207,-25.6
2020-04-19,North Dakota,585,9,189,387,47.5289,-99.78399999999999,-27.863247863247864,-27.9
2020-04-19,Northern Mariana Islands,14,2,9,3,15.0979,145.6739,0.0,0.0
2020-04-19,Ohio,11602,471,0,11131,40.3888,-82.7649,-30.74469918979486,-30.7
2020-04-19,Oklahoma,2567,140,1575,852,35.5653,-96.9289,-21.581612777561357,-21.6
2020-04-19,Oregon,1910,74,0,1836,44.571999999999996,-122.0709,-13.979057591623036,-14.0
2020-04-19,Pennsylvania,32902,1276,0,31626,40.5908,-77.2098,-22.205337061576802,-22.2
2020-04-19,Puerto Rico,1213,62,0,1151,18.2208,-66.5901,-5.193734542456719,-5.2
2020-04-19,Rhode Island,4706,150,244,4312,41.6809,-71.5118,-42.350191245218866,-42.4
2020-04-19,South Carolina,4377,120,2633,1624,33.8569,-80.945,-15.832762165867033,-15.8
2020-04-19,South Dakota,1635,7,646,982,44.2998,-99.4388,-24.770642201834864,-24.8
2020-04-19,Tennessee,7070,148,3344,3578,35.7478,-86.6923,-23.451202263083452,-23.5
2020-04-19,Texas,19260,490,5334,13436,31.0545,-97.5635,-22.751817237798548,-22.8
2020-04-19,Utah,3069,27,679,2363,40.15,-111.8624,-23.232323232323232,-23.2
2020-04-19,Vermont,813,38,15,760,44.0459,-72.7107,-1.7220172201722017,-1.7
2020-04-19,Virgin Islands,53,3,48,2,18.3358,-64.8963,-1.8867924528301887,-1.9
2020-04-19,Virginia,8542,277,1267,6998,37.7693,-78.17,-35.729337391711546,-35.7
2020-04-19,Washington,12255,636,0,11619,47.4009,-121.4905,-5.891472868217054,-5.9
2020-04-19,West Virginia,890,18,265,607,38.4912,-80.9545,-13.48314606741573,-13.5
2020-04-19,Wisconsin,4346,220,0,4126,44.2685,-89.6165,-23.239760699493786,-23.2
2020-04-19,Wyoming,313,2,227,84,42.756,-107.3025,-51.11821086261981,-51.1
2020-04-19,Recovered,0,0,70337,-70337,,,,0.0
2020-04-29,Alabama,6912,256,0,6656,32.3182,-86.9023,5.396412037037037,5.4
2020-04-29,Alaska,355,9,240,106,61.3707,-152.4044,2.816901408450704,2.8
2020-04-29,American Samoa,0,0,0,0,-14.270999999999999,-170.132,,0.0
2020-04-29,Arizona,7209,308,1475,5426,33.7298,-111.4312,6.713829934803718,6.7
2020-04-29,Arkansas,3193,57,1249,1887,34.9697,-92.3731,3.883495145631068,3.9
2020-04-29,California,48747,1946,0,46801,36.1162,-119.6816,7.756374751266745,7.8
2020-04-29,Colorado,14758,766,2275,11717,39.0598,-105.3111,5.956091611329448,6.0
2020-04-29,Connecticut,26767,2169,0,24598,41.5978,-72.7554,2.8766765046512495,2.9
2020-04-29,Delaware,4655,144,1173,3338,39.3185,-75.5071,10.59076262083781,10.6
2020-04-29,Diamond Princess,49,0,0,49,,,0.0,0.0
2020-04-29,District of Columbia,4106,205,660,3241,38.8974,-77.0268,5.211885046273745,5.2
2020-04-29,Florida,33193,1218,0,31975,27.7663,-81.6868,3.1783809839423975,3.2
2020-04-29,Georgia,25775,1101,0,24674,33.0406,-83.6431,5.714839961202716,5.7
2020-04-29,Grand Princess,103,3,0,100,,,0.0,0.0
2020-04-29,Guam,141,5,130,6,13.4443,144.7937,0.0,0.0
2020-04-29,Hawaii,613,16,505,92,21.0943,-157.4983,0.9787928221859706,1.0
2020-04-29,Idaho,1952,60,1087,805,44.2405,-114.4788,2.817622950819672,2.8
2020-04-29,Illinois,50358,2215,0,48143,40.3495,-88.9861,8.886373565272647,8.9
2020-04-29,Indiana,17182,964,0,16218,39.8494,-86.2583,7.106274007682458,7.1
2020-04-29,Iowa,6843,148,2428,4267,42.0115,-93.2105,14.248136782113109,14.2
2020-04-29,Kansas,3839,134,266,3439,38.5266,-96.7265,9.533732742901798,9.5
2020-04-29,Kentucky,4537,234,1617,2686,37.6681,-84.6701,8.397619572404672,8.4
2020-04-29,Louisiana,27660,1845,17303,8512,31.1695,-91.8678,2.1402747650036154,2.1
2020-04-29,Maine,1056,52,615,389,44.6939,-69.3819,3.125,3.1
2020-04-29,Maryland,20849,1078,1361,18410,39.0639,-76.8021,6.532687419060866,6.5
2020-04-29,Massachusetts,60265,3405,0,56860,42.2302,-71.5301,6.310462125611881,6.3
2020-04-29,Michigan,40399,3670,8342,28387,43.3266,-84.5361,5.418450951756231,5.4
2020-04-29,Minnesota,4644,319,2043,2282,45.6945,-93.9002,17.93712316968131,17.9
2020-04-29,Mississippi,6569,250,3413,2906,32.7416,-89.6787,7.230933170954483,7.2
2020-04-29,Missouri,7660,338,0,7322,38.4561,-92.2884,4.634464751958225,4.6
2020-04-29,Montana,451,16,382,53,46.9219,-110.4544,0.4434589800443459,0.4
2020-04-29,Nebraska,3851,56,0,3795,41.1254,-98.2681,12.801869644248248,12.8
2020-04-29,Nevada,4934,230,100,4604,38.3135,-117.0554,4.742602351033644,4.7
2020-04-29,New Hampshire,2058,60,936,1062,43.4525,-71.5639,5.830903790087463,5.8
2020-04-29,New Jersey,116365,6771,15642,93952,40.2989,-74.521,4.448932239075323,4.4
2020-04-29,New Mexico,3213,112,705,2396,34.8405,-106.2485,12.075941487706194,12.1
2020-04-29,New York,299691,23477,53238,222976,42.1657,-74.9481,2.5676446740142347,2.6
2020-04-29,North Carolina,10180,382,0,9798,35.6301,-79.8064,7.3870333988212185,7.4
2020-04-29,North Dakota,1033,19,437,577,47.5289,-99.78399999999999,8.809293320425944,8.8
2020-04-29,Northern Mariana Islands,14,2,12,0,15.0979,145.6739,0.0,0.0
2020-04-29,Ohio,17303,937,0,16366,40.3888,-82.7649,5.652199040628792,5.7
2020-04-29,Oklahoma,3473,214,2319,940,35.5653,-96.9289,5.528361646991074,5.5
2020-04-29,Oregon,2446,101,0,2345,44.571999999999996,-122.0709,3.761242845461979,3.8
2020-04-29,Pennsylvania,46327,2373,0,43954,40.5908,-77.2098,5.977076003194681,6.0
2020-04-29,Puerto Rico,1433,86,0,1347,18.2208,-66.5901,3.0704815073272855,3.1
2020-04-29,Rhode Island,8247,251,391,7605,41.6809,-71.5118,6.535709955135201,6.5
2020-04-29,South Carolina,5882,231,3252,2399,33.8569,-80.945,4.573274396463788,4.6
2020-04-29,South Dakota,2373,13,1492,868,44.2998,-99.4388,5.436156763590392,5.4
2020-04-29,Tennessee,10366,195,5140,5031,35.7478,-86.6923,4.321821338992861,4.3
2020-04-29,Texas,27257,754,12507,13996,31.0545,-97.5635,7.102762593095352,7.1
2020-04-29,Utah,4497,45,1790,2662,40.15,-111.8624,5.803869246164109,5.8
2020-04-29,Vermont,862,47,0,815,44.0459,-72.7107,0.8120649651972158,0.8
2020-04-29,Virgin Islands,57,4,51,2,18.3358,-64.8963,0.0,0.0
2020-04-29,Virginia,14962,522,2042,12398,37.7693,-78.17,9.517444191952947,9.5
2020-04-29,Washington,14070,801,0,13269,47.4009,-121.4905,2.7292110874200426,2.7
2020-04-29,West Virginia,1110,38,504,568,38.4912,-80.9545,4.2342342342342345,4.2
2020-04-29,Wisconsin,6520,308,0,6212,44.2685,-89.6165,6.733128834355829,6.7
2020-04-29,Wyoming,545,7,362,176,42.756,-107.3025,4.587155963302752,4.6
2020-04-29,Recovered,0,0,120720,-120720,,,,0.0
2020-04-28,Alabama,6750,242,0,6508,32.3182,-86.9023,-43.22962962962963,-43.2
2020-04-28,Alaska,351,9,228,114,61.3707,-152.4044,-7.6923076923076925,-7.7
2020-04-28,American Samoa,0,0,0,0,-14.270999999999999,-170.132,,0.0
2020-04-28,Arizona,6955,275,1450,5230,33.7298,-111.4312,-57.584471603163195,-57.6
2020-04-28,Arkansas,3127,57,1146,1924,34.9697,-92.3731,-19.82731052126639,-19.8
2020-04-28,California,46164,1864,0,44300,36.1162,-119.6816,-44.1772809981804,-44.2
2020-04-28,Colorado,14316,736,2275,11305,39.0598,-105.3111,-35.33808326348142,-35.3
2020-04-28,Connecticut,26312,2087,0,24225,41.5978,-72.7554,-25.357251444207964,-25.4
2020-04-28,Delaware,4575,137,1096,3342,39.3185,-75.5071,-37.202185792349724,-37.2
2020-04-28,Diamond Princess,49,0,0,49,,,0.0,0.0
2020-04-28,District of Columbia,3994,190,660,3144,38.8974,-77.0268,-52.779168753129696,-52.8
2020-04-28,Florida,32848,1171,0,31677,27.7663,-81.6868,-21.77605942523137,-21.8
2020-04-28,Georgia,24922,1036,0,23886,33.0406,-83.6431,-30.75997110986277,-30.8
2020-04-28,Grand Princess,103,3,0,100,,,0.0,0.0
2020-04-28,Guam,141,5,129,7,13.4443,144.7937,-7.092198581560283,-7.1
2020-04-28,Hawaii,609,16,493,100,21.0943,-157.4983,-3.61247947454844,-3.6
2020-04-28,Idaho,1952,60,1039,853,44.2405,-114.4788,-12.961065573770492,-13.0
2020-04-28,Illinois,48102,2125,0,45977,40.3495,-88.9861,-58.17429628705667,-58.2
2020-04-28,Indiana,16588,901,0,15687,39.8494,-86.2583,-43.067277550036174,-43.1
2020-04-28,Iowa,6376,136,2164,4076,42.0115,-93.2105,-83.04579673776662,-83.0
2020-04-28,Kansas,3652,127,0,3525,38.5266,-96.7265,-86.99342825848849,-87.0
2020-04-28,Kentucky,4375,225,1521,2629,37.6681,-84.6701,-47.2,-47.2
2020-04-28,Louisiana,27286,1801,17303,8182,31.1695,-91.8678,-15.139632045737741,-15.1
2020-04-28,Maine,1040,51,585,404,44.6939,-69.3819,-35.38461538461539,-35.4
2020-04-28,Maryland,20113,1016,1295,17802,39.0639,-76.8021,-56.78416944264903,-56.8
2020-04-28,Massachusetts,58302,3153,0,55149,42.2302,-71.5301,-31.630132757023773,-31.6
2020-04-28,Michigan,39262,3568,8342,27352,43.3266,-84.5361,-19.237430594467934,-19.2
2020-04-28,Minnesota,4181,301,1912,1968,45.6945,-93.9002,-158.07223152355897,-158.1
2020-04-28,Mississippi,6342,239,0,6103,32.7416,-89.6787,-47.87133396404919,-47.9
2020-04-28,Missouri,7450,330,0,7120,38.4561,-92.2884,-33.033557046979865,-33.0
2020-04-28,Montana,451,15,356,80,46.9219,-110.4544,-1.5521064301552105,-1.6
2020-04-28,Nebraska,3517,56,0,3461,41.1254,-98.2681,-130.11088996303667,-130.1
2020-04-28,Nevada,4821,219,0,4602,38.3135,-117.0554,-28.002489110143124,-28.0
2020-04-28,New Hampshire,2010,60,798,1152,43.4525,-71.5639,-49.80099502487562,-49.8
2020-04-28,New Jersey,113856,6442,15642,91772,40.2989,-74.521,-20.676117200674536,-20.7
2020-04-28,New Mexico,2974,105,666,2203,34.8405,-106.2485,-60.65904505716207,-60.7
2020-04-28,New York,295106,22912,51630,220564,42.1657,-74.9481,-12.882150820383185,-12.9
2020-04-28,North Carolina,9755,363,0,9392,35.6301,-79.8064,-48.41619682214249,-48.4
2020-04-28,North Dakota,991,19,409,563,47.5289,-99.78399999999999,-47.72956609485368,-47.7
2020-04-28,Northern Mariana Islands,14,2,12,0,15.0979,145.6739,-14.285714285714286,-14.3
2020-04-28,Ohio,16769,799,0,15970,40.3888,-82.7649,-41.31433001371578,-41.3
2020-04-28,Oklahoma,3410,207,2260,943,35.5653,-96.9289,-31.671554252199414,-31.7
2020-04-28,Oregon,2385,99,0,2286,44.571999999999996,-122.0709,-32.494758909853246,-32.5
2020-04-28,Pennsylvania,45137,2046,0,43091,40.5908,-77.2098,-29.73835212796597,-29.7
2020-04-28,Puerto Rico,1400,86,0,1314,18.2208,-66.5901,-55.214285714285715,-55.2
2020-04-28,Rhode Island,7927,239,466,7222,41.6809,-71.5118,-38.62747571590766,-38.6
2020-04-28,South Carolina,5735,192,2830,2713,33.8569,-80.945,-31.31647776809067,-31.3
2020-04-28,South Dakota,2313,11,1392,910,44.2998,-99.4388,-46.69260700389105,-46.7
2020-04-28,Tennessee,10052,188,4921,4943,35.7478,-86.6923,-46.91603660962993,-46.9
2020-04-28,Texas,26357,719,11786,13852,31.0545,-97.5635,-45.66908221724779,-45.7
2020-04-28,Utah,4345,41,1704,2600,40.15,-111.8624,-40.46029919447641,-40.5
2020-04-28,Vermont,862,47,0,815,44.0459,-72.7107,-6.844547563805104,-6.8
2020-04-28,Virgin Islands,57,4,51,2,18.3358,-64.8963,-19.29824561403509,-19.3
2020-04-28,Virginia,14339,492,1914,11933,37.7693,-78.17,-61.76860311039822,-61.8
2020-04-28,Washington,13842,786,0,13056,47.4009,-121.4905,-20.45947117468574,-20.5
2020-04-28,West Virginia,1095,38,481,576,38.4912,-80.9545,-20.82191780821918,-20.8
2020-04-28,Wisconsin,6289,300,0,5989,44.2685,-89.6165,-58.037843854348864,-58.0
2020-04-28,Wyoming,536,7,343,186,42.756,-107.3025,-21.828358208955223,-21.8
2020-04-28,Recovered,0,0,115936,-115936,,,,0.0
2020-04-25,Alabama,6026,209,0,5817,32.3182,-86.9023,32.37636906737471,32.4
2020-04-25,Alaska,339,9,217,113,61.3707,-152.4044,13.569321533923304,13.6
2020-04-25,American Samoa,0,0,0,0,-14.270999999999999,-170.132,,0.0
2020-04-25,Arizona,6286,273,1345,4668,33.7298,-111.4312,36.93923003499841,36.9
2020-04-25,Arkansas,2911,48,964,1899,34.9697,-92.3731,46.10099622122982,46.1
2020-04-25,California,42368,1689,0,40679,36.1162,-119.6816,37.01378398791541,37.0
2020-04-25,Colorado,12968,684,2086,10198,39.0598,-105.3111,38.64898210980876,38.6
2020-04-25,Connecticut,24583,1865,0,22718,41.5978,-72.7554,39.9788471708091,40.0
2020-04-25,Delaware,3576,112,809,2655,39.3185,-75.5071,43.680089485458616,43.7
2020-04-25,Diamond Princess,49,0,0,49,,,0.0,0.0
2020-04-25,District of Columbia,3699,165,652,2882,38.8974,-77.0268,40.60556907272236,40.6
2020-04-25,Florida,30839,1055,0,29784,27.7663,-81.6868,27.004766691526964,27.0
2020-04-25,Georgia,23222,907,0,22315,33.0406,-83.6431,35.46206183791232,35.5
2020-04-25,Grand Princess,103,3,0,100,,,0.0,0.0
2020-04-25,Guam,141,5,128,8,13.4443,144.7937,4.25531914893617,4.3
2020-04-25,Hawaii,605,13,463,129,21.0943,-157.4983,13.388429752066116,13.4
2020-04-25,Idaho,1887,56,867,964,44.2405,-114.4788,21.939586645469,21.9
2020-04-25,Illinois,41777,1875,0,39902,40.3495,-88.9861,41.13268066160806,41.1
2020-04-25,Indiana,14399,786,0,13613,39.8494,-86.2583,37.77345649003403,37.8
2020-04-25,Iowa,5092,112,1723,3257,42.0115,-93.2105,60.82089552238806,60.8
2020-04-25,Kansas,3135,120,0,3015,38.5266,-96.7265,52.025518341307816,52.0
2020-04-25,Kentucky,3915,205,1341,2369,37.6681,-84.6701,43.55044699872286,43.6
2020-04-25,Louisiana,26512,1707,14927,9878,31.1695,-91.8678,17.203530476765238,17.2
2020-04-25,Maine,965,47,519,399,44.6939,-69.3819,20.207253886010363,20.2
2020-04-25,Maryland,17766,875,1165,15726,39.0639,-76.8021,43.53259034110098,43.5
2020-04-25,Massachusetts,53348,2730,0,50618,42.2302,-71.5301,43.9191722276374,43.9
2020-04-25,Michigan,37074,3155,8342,25577,43.3266,-84.5361,24.316232400064735,24.3
2020-04-25,Minnesota,3446,244,1654,1548,45.6945,-93.9002,47.50435287289611,47.5
2020-04-25,Mississippi,5718,221,0,5497,32.7416,-89.6787,41.23819517313746,41.2
2020-04-25,Missouri,6935,281,0,6654,38.4561,-92.2884,30.915645277577504,30.9
2020-04-25,Montana,445,14,339,92,46.9219,-110.4544,9.213483146067416,9.2
2020-04-25,Nebraska,2719,50,0,2669,41.1254,-98.2681,66.86281721221037,66.9
2020-04-25,Nevada,4539,205,0,4334,38.3135,-117.0554,29.257545714915178,29.3
2020-04-25,New Hampshire,1797,53,578,1166,43.4525,-71.5639,36.61658319421257,36.6
2020-04-25,New Jersey,105498,5914,0,99584,40.2989,-74.521,32.67170941629225,32.7
2020-04-25,New Mexico,2660,93,614,1953,34.8405,-106.2485,44.21052631578947,44.2
2020-04-25,New York,282143,22009,23887,236247,42.1657,-74.9481,23.991025827328695,24.0
2020-04-25,North Carolina,8768,305,0,8463,35.6301,-79.8064,39.096715328467155,39.1
2020-04-25,North Dakota,803,16,310,477,47.5289,-99.78399999999999,54.54545454545455,54.5
2020-04-25,Northern Mariana Islands,14,2,11,1,15.0979,145.6739,7.142857142857143,7.1
2020-04-25,Ohio,15587,711,0,14876,40.3888,-82.7649,49.99679219862706,50.0
2020-04-25,Oklahoma,3194,194,2080,920,35.5653,-96.9289,29.148403256105198,29.1
2020-04-25,Oregon,2253,87,0,2166,44.571999999999996,-122.0709,26.187305814469596,26.2
2020-04-25,Pennsylvania,41153,1793,0,39360,40.5908,-77.2098,34.99137365441159,35.0
2020-04-25,Puerto Rico,1307,83,0,1224,18.2208,-66.5901,25.478194338179037,25.5
2020-04-25,Rhode Island,7129,215,410,6504,41.6809,-71.5118,54.397531210548465,54.4
2020-04-25,South Carolina,5253,166,3701,1386,33.8569,-80.945,30.401675233200077,30.4
2020-04-25,South Dakota,2147,10,1223,914,44.2998,-99.4388,45.5985095482068,45.6
2020-04-25,Tennessee,9189,177,4467,4545,35.7478,-86.6923,36.58722385460877,36.6
2020-04-25,Texas,24153,638,9986,13529,31.0545,-97.5635,34.14068645716888,34.1
2020-04-25,Utah,3948,41,1399,2508,40.15,-111.8624,35.46099290780142,35.5
2020-04-25,Vermont,843,46,1710,-913,44.0459,-72.7107,9.9644128113879,10.0
2020-04-25,Virgin Islands,55,3,51,1,18.3358,-64.8963,7.2727272727272725,7.3
2020-04-25,Virginia,12366,437,1717,10212,37.7693,-78.17,47.436519488921235,47.4
2020-04-25,Washington,13319,737,0,12582,47.4009,-121.4905,17.84668518657557,17.8
2020-04-25,West Virginia,1010,32,439,539,38.4912,-80.9545,30.495049504950494,30.5
2020-04-25,Wisconsin,5687,266,0,5421,44.2685,-89.6165,34.570072094250044,34.6
2020-04-25,Wyoming,491,7,321,163,42.756,-107.3025,41.54786150712831,41.5
2020-04-25,Recovered,0,0,100372,-100372,,,,0.0
